Time	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ	LeftBelt.Speed	Subject	Task	Stimulus.Content	Stimulus.Characteristic
0	-0.139315	0	0.711395	32.659012	453.925507	-3.310647	-322.92038	22.880333	-63.238804	0.15198	0	0.710577	-34.02235	424.53598	-1.198961	-301.665314	-43.0658	64.520927	0	5	1	0	0
0.003333	-0.139315	0	0.711395	32.659012	453.925507	-3.310647	-322.92038	22.880333	-63.238804	0.15198	0	0.710577	-34.02235	424.53598	-1.198961	-301.665314	-43.0658	64.520927	0	5	1	0	0
0.006667	-0.139315	0	0.711395	32.659012	453.925507	-3.310647	-322.92038	22.880333	-63.238804	0.15198	0	0.710577	-34.02235	424.53598	-1.198961	-301.665314	-43.0658	64.520927	0	5	1	0	0
0.01	-0.139209	0	0.71115	33.058289	454.154236	-3.186673	-322.971771	23.064505	-63.222458	0.152599	0	0.709892	-33.805611	424.513	-0.906468	-301.35849	-43.304504	64.780128	0	5	1	0	0
0.013333	-0.139209	0	0.71115	33.058289	454.154236	-3.186673	-322.971771	23.064505	-63.222458	0.152599	0	0.709892	-33.805611	424.513	-0.906468	-301.35849	-43.304504	64.780128	0	5	1	0	0
0.016667	-0.139209	0	0.71115	33.058289	454.154236	-3.186673	-322.971771	23.064505	-63.222458	0.152599	0	0.709892	-33.805611	424.513	-0.906468	-301.35849	-43.304504	64.780128	0	5	1	0	0
0.02	-0.138805	0	0.711402	33.376045	453.521332	-3.154746	-322.635986	23.159531	-62.951183	0.15362	0	0.708405	-33.373425	424.976501	-0.553532	-301.055573	-43.211739	65.284897	0	5	1	0	0
0.023333	-0.138805	0	0.711402	33.376045	453.521332	-3.154746	-322.635986	23.159531	-62.951183	0.15362	0	0.708405	-33.373425	424.976501	-0.553532	-301.055573	-43.211739	65.284897	0	5	1	0	0
0.026667	-0.138805	0	0.711402	33.376045	453.521332	-3.154746	-322.635986	23.159531	-62.951183	0.15362	0	0.708405	-33.373425	424.976501	-0.553532	-301.055573	-43.211739	65.284897	0	5	1	0	0
0.03	-0.138788	0	0.711559	32.965893	452.799927	-3.047184	-322.193909	23.109547	-62.843021	0.154059	0	0.707845	-33.471863	424.834564	-0.457261	-300.716919	-43.25885	65.449684	0	5	1	0	0
0.033333	-0.138788	0	0.711559	32.965893	452.799927	-3.047184	-322.193909	23.109547	-62.843021	0.154059	0	0.707845	-33.471863	424.834564	-0.457261	-300.716919	-43.25885	65.449684	0	5	1	0	0
0.036667	-0.138788	0	0.711559	32.965893	452.799927	-3.047184	-322.193909	23.109547	-62.843021	0.154059	0	0.707845	-33.471863	424.834564	-0.457261	-300.716919	-43.25885	65.449684	0	5	1	0	0
0.04	-0.138904	0	0.711282	32.496449	452.337646	-3.017868	-321.739655	23.062687	-62.831585	0.15388	0	0.7084	-33.411716	423.812775	-0.31295	-300.229004	-43.417397	65.216125	0	5	1	0	0
0.043333	-0.138904	0	0.711282	32.496449	452.337646	-3.017868	-321.739655	23.062687	-62.831585	0.15388	0	0.7084	-33.411716	423.812775	-0.31295	-300.229004	-43.417397	65.216125	0	5	1	0	0
0.046667	-0.138904	0	0.711282	32.496449	452.337646	-3.017868	-321.739655	23.062687	-62.831585	0.15388	0	0.7084	-33.411716	423.812775	-0.31295	-300.229004	-43.417397	65.216125	0	5	1	0	0
0.05	-0.138561	0	0.711445	32.65181	451.608826	-2.931299	-321.294891	23.161871	-62.575294	0.154224	0	0.707353	-32.719837	423.95871	0.001716	-299.88855	-43.076996	65.384682	0	5	1	0	0
0.053333	-0.138561	0	0.711445	32.65181	451.608826	-2.931299	-321.294891	23.161871	-62.575294	0.154224	0	0.707353	-32.719837	423.95871	0.001716	-299.88855	-43.076996	65.384682	0	5	1	0	0
0.056667	-0.138561	0	0.711445	32.65181	451.608826	-2.931299	-321.294891	23.161871	-62.575294	0.154224	0	0.707353	-32.719837	423.95871	0.001716	-299.88855	-43.076996	65.384682	0	5	1	0	0
0.06	-0.138768	0	0.710637	32.874626	452.098389	-2.798712	-321.278046	23.139008	-62.736805	0.154585	0	0.706423	-32.480255	425.018524	0.157475	-300.242889	-42.737045	65.701691	0	5	1	0	0
0.063333	-0.138768	0	0.710637	32.874626	452.098389	-2.798712	-321.278046	23.139008	-62.736805	0.154585	0	0.706423	-32.480255	425.018524	0.157475	-300.242889	-42.737045	65.701691	0	5	1	0	0
0.066667	-0.138768	0	0.710637	32.874626	452.098389	-2.798712	-321.278046	23.139008	-62.736805	0.154585	0	0.706423	-32.480255	425.018524	0.157475	-300.242889	-42.737045	65.701691	0	5	1	0	0
0.07	-0.139091	0	0.71039	32.375004	452.596558	-2.800457	-321.520111	22.847672	-62.952156	0.154402	0	0.70723	-32.820435	425.725433	0.413162	-301.085693	-43.122356	65.733009	0	5	1	0	0
0.073333	-0.139091	0	0.71039	32.375004	452.596558	-2.800457	-321.520111	22.847672	-62.952156	0.154402	0	0.70723	-32.820435	425.725433	0.413162	-301.085693	-43.122356	65.733009	0	5	1	0	0
0.076667	-0.139091	0	0.71039	32.375004	452.596558	-2.800457	-321.520111	22.847672	-62.952156	0.154402	0	0.70723	-32.820435	425.725433	0.413162	-301.085693	-43.122356	65.733009	0	5	1	0	0
0.08	-0.138718	0	0.711403	32.192772	452.187347	-2.630472	-321.687653	22.777824	-62.726486	0.154294	0	0.707683	-32.95229	426.299591	0.286706	-301.685089	-43.258442	65.775658	0	5	1	0	0
0.083333	-0.138718	0	0.711403	32.192772	452.187347	-2.630472	-321.687653	22.777824	-62.726486	0.154294	0	0.707683	-32.95229	426.299591	0.286706	-301.685089	-43.258442	65.775658	0	5	1	0	0
0.086667	-0.138718	0	0.711403	32.192772	452.187347	-2.630472	-321.687653	22.777824	-62.726486	0.154294	0	0.707683	-32.95229	426.299591	0.286706	-301.685089	-43.258442	65.775658	0	5	1	0	0
0.09	-0.138516	0	0.710466	32.891071	452.385193	-2.539242	-321.404358	22.920879	-62.662693	0.154125	0	0.707066	-32.855686	427.233765	0.398085	-302.082489	-42.575348	65.847252	0	5	1	0	0
0.093333	-0.138516	0	0.710466	32.891071	452.385193	-2.539242	-321.404358	22.920879	-62.662693	0.154125	0	0.707066	-32.855686	427.233765	0.398085	-302.082489	-42.575348	65.847252	0	5	1	0	0
0.096667	-0.138516	0	0.710466	32.891071	452.385193	-2.539242	-321.404358	22.920879	-62.662693	0.154125	0	0.707066	-32.855686	427.233765	0.398085	-302.082489	-42.575348	65.847252	0	5	1	0	0
0.1	-0.138581	0	0.710418	33.046753	452.509064	-2.568886	-321.470551	22.901491	-62.709202	0.15371	0	0.707792	-32.639614	427.759094	0.35539	-302.764618	-42.338207	65.750916	0	5	1	0	0
0.103333	-0.138581	0	0.710418	33.046753	452.509064	-2.568886	-321.470551	22.901491	-62.709202	0.15371	0	0.707792	-32.639614	427.759094	0.35539	-302.764618	-42.338207	65.750916	0	5	1	0	0
0.106667	-0.138581	0	0.710418	33.046753	452.509064	-2.568886	-321.470551	22.901491	-62.709202	0.15371	0	0.707792	-32.639614	427.759094	0.35539	-302.764618	-42.338207	65.750916	0	5	1	0	0
0.11	-0.138475	0	0.711671	32.720268	452.217651	-2.618024	-321.830383	22.782791	-62.620865	0.152354	0	0.710139	-33.52718	427.590607	0.177254	-303.648834	-42.671089	65.145157	0	5	1	0	0
0.113333	-0.138475	0	0.711671	32.720268	452.217651	-2.618024	-321.830383	22.782791	-62.620865	0.152354	0	0.710139	-33.52718	427.590607	0.177254	-303.648834	-42.671089	65.145157	0	5	1	0	0
0.116667	-0.138475	0	0.711671	32.720268	452.217651	-2.618024	-321.830383	22.782791	-62.620865	0.152354	0	0.710139	-33.52718	427.590607	0.177254	-303.648834	-42.671089	65.145157	0	5	1	0	0
0.12	-0.138507	0	0.711592	32.889717	452.218872	-2.685647	-321.79541	22.899761	-62.635448	0.151454	0	0.711859	-33.689732	427.941986	-0.217028	-304.634369	-42.957348	64.813446	0	5	1	0	0
0.123333	-0.138507	0	0.711592	32.889717	452.218872	-2.685647	-321.79541	22.899761	-62.635448	0.151454	0	0.711859	-33.689732	427.941986	-0.217028	-304.634369	-42.957348	64.813446	0	5	1	0	0
0.126667	-0.138507	0	0.711592	32.889717	452.218872	-2.685647	-321.79541	22.899761	-62.635448	0.151454	0	0.711859	-33.689732	427.941986	-0.217028	-304.634369	-42.957348	64.813446	0	5	1	0	0
0.13	-0.138641	0	0.711325	33.301556	452.321503	-2.783097	-321.74762	23.23753	-62.710136	0.151872	0	0.711175	-33.267136	429.958496	-0.750333	-305.775574	-43.361538	65.298676	0	5	1	0	0
0.133333	-0.138641	0	0.711325	33.301556	452.321503	-2.783097	-321.74762	23.23753	-62.710136	0.151872	0	0.711175	-33.267136	429.958496	-0.750333	-305.775574	-43.361538	65.298676	0	5	1	0	0
0.136667	-0.138641	0	0.711325	33.301556	452.321503	-2.783097	-321.74762	23.23753	-62.710136	0.151872	0	0.711175	-33.267136	429.958496	-0.750333	-305.775574	-43.361538	65.298676	0	5	1	0	0
0.14	-0.138858	0	0.71141	33.318424	452.110779	-2.827041	-321.635925	23.366941	-62.779423	0.152647	0	0.710093	-33.537834	433.116119	-1.050158	-307.552582	-43.947506	66.113876	0	5	1	0	0
0.143333	-0.138858	0	0.71141	33.318424	452.110779	-2.827041	-321.635925	23.366941	-62.779423	0.152647	0	0.710093	-33.537834	433.116119	-1.050158	-307.552582	-43.947506	66.113876	0	5	1	0	0
0.146667	-0.138858	0	0.71141	33.318424	452.110779	-2.827041	-321.635925	23.366941	-62.779423	0.152647	0	0.710093	-33.537834	433.116119	-1.050158	-307.552582	-43.947506	66.113876	0	5	1	0	0
0.15	-0.139194	0	0.711411	33.005985	451.904022	-3.173198	-321.489532	23.228786	-62.902462	0.153222	0	0.709636	-34.117912	436.069641	-1.255418	-309.450531	-44.213333	66.815422	0	5	1	0	0
0.153333	-0.139194	0	0.711411	33.005985	451.904022	-3.173198	-321.489532	23.228786	-62.902462	0.153222	0	0.709636	-34.117912	436.069641	-1.255418	-309.450531	-44.213333	66.815422	0	5	1	0	0
0.156667	-0.139194	0	0.711411	33.005985	451.904022	-3.173198	-321.489532	23.228786	-62.902462	0.153222	0	0.709636	-34.117912	436.069641	-1.255418	-309.450531	-44.213333	66.815422	0	5	1	0	0
0.16	-0.138883	0	0.711777	33.394566	450.887817	-3.258298	-320.931488	23.281824	-62.620766	0.153536	0	0.709911	-33.64838	437.729706	-1.355189	-310.749023	-44.011066	67.207359	0	5	1	0	0
0.163333	-0.138883	0	0.711777	33.394566	450.887817	-3.258298	-320.931488	23.281824	-62.620766	0.153536	0	0.709911	-33.64838	437.729706	-1.355189	-310.749023	-44.011066	67.207359	0	5	1	0	0
0.166667	-0.138883	0	0.711777	33.394566	450.887817	-3.258298	-320.931488	23.281824	-62.620766	0.153536	0	0.709911	-33.64838	437.729706	-1.355189	-310.749023	-44.011066	67.207359	0	5	1	0	0
0.17	-0.138582	0	0.711171	33.819439	449.732117	-3.05465	-319.836334	23.55776	-62.324718	0.153818	0	0.709586	-33.149796	439.264862	-1.500899	-311.696228	-43.635551	67.566803	0	5	1	0	0
0.173333	-0.138582	0	0.711171	33.819439	449.732117	-3.05465	-319.836334	23.55776	-62.324718	0.153818	0	0.709586	-33.149796	439.264862	-1.500899	-311.696228	-43.635551	67.566803	0	5	1	0	0
0.176667	-0.138582	0	0.711171	33.819439	449.732117	-3.05465	-319.836334	23.55776	-62.324718	0.153818	0	0.709586	-33.149796	439.264862	-1.500899	-311.696228	-43.635551	67.566803	0	5	1	0	0
0.18	-0.138799	0	0.711224	33.285133	448.432983	-3.084065	-318.936371	23.401863	-62.24194	0.15313	0	0.710522	-33.435764	439.486725	-1.924829	-312.264771	-43.198238	67.298645	0	5	1	0	0
0.183333	-0.138799	0	0.711224	33.285133	448.432983	-3.084065	-318.936371	23.401863	-62.24194	0.15313	0	0.710522	-33.435764	439.486725	-1.924829	-312.264771	-43.198238	67.298645	0	5	1	0	0
0.186667	-0.138799	0	0.711224	33.285133	448.432983	-3.084065	-318.936371	23.401863	-62.24194	0.15313	0	0.710522	-33.435764	439.486725	-1.924829	-312.264771	-43.198238	67.298645	0	5	1	0	0
0.19	-0.138715	0	0.711942	32.901573	446.862732	-3.051594	-318.140137	23.024706	-61.986645	0.151897	0	0.712448	-34.231834	439.187103	-2.29609	-312.897797	-43.122131	66.711342	0	5	1	0	0
0.193333	-0.138715	0	0.711942	32.901573	446.862732	-3.051594	-318.140137	23.024706	-61.986645	0.151897	0	0.712448	-34.231834	439.187103	-2.29609	-312.897797	-43.122131	66.711342	0	5	1	0	0
0.196667	-0.138715	0	0.711942	32.901573	446.862732	-3.051594	-318.140137	23.024706	-61.986645	0.151897	0	0.712448	-34.231834	439.187103	-2.29609	-312.897797	-43.122131	66.711342	0	5	1	0	0
0.2	-0.138522	0	0.711684	33.343395	445.51059	-2.781257	-317.062622	23.215384	-61.712879	0.151112	0	0.71363	-33.944874	438.951202	-2.718378	-313.248657	-43.248169	66.330887	0	5	1	0	0
0.203333	-0.138522	0	0.711684	33.343395	445.51059	-2.781257	-317.062622	23.215384	-61.712879	0.151112	0	0.71363	-33.944874	438.951202	-2.718378	-313.248657	-43.248169	66.330887	0	5	1	0	0
0.206667	-0.138522	0	0.711684	33.343395	445.51059	-2.781257	-317.062622	23.215384	-61.712879	0.151112	0	0.71363	-33.944874	438.951202	-2.718378	-313.248657	-43.248169	66.330887	0	5	1	0	0
0.21	-0.138781	0	0.710874	33.489239	444.63092	-2.636566	-316.076385	23.24991	-61.706295	0.150735	0	0.713696	-33.938526	439.630524	-3.524366	-313.762482	-43.562298	66.26786	0	5	1	0	0
0.213333	-0.138781	0	0.710874	33.489239	444.63092	-2.636566	-316.076385	23.24991	-61.706295	0.150735	0	0.713696	-33.938526	439.630524	-3.524366	-313.762482	-43.562298	66.26786	0	5	1	0	0
0.216667	-0.138781	0	0.710874	33.489239	444.63092	-2.636566	-316.076385	23.24991	-61.706295	0.150735	0	0.713696	-33.938526	439.630524	-3.524366	-313.762482	-43.562298	66.26786	0	5	1	0	0
0.22	-0.139032	0	0.711755	32.93375	443.174774	-2.761687	-315.431976	23.045376	-61.615643	0.150738	0	0.714322	-35.053333	440.894257	-3.254149	-314.94046	-44.142895	66.459641	0	5	1	0	0
0.223333	-0.139032	0	0.711755	32.93375	443.174774	-2.761687	-315.431976	23.045376	-61.615643	0.150738	0	0.714322	-35.053333	440.894257	-3.254149	-314.94046	-44.142895	66.459641	0	5	1	0	0
0.226667	-0.139032	0	0.711755	32.93375	443.174774	-2.761687	-315.431976	23.045376	-61.615643	0.150738	0	0.714322	-35.053333	440.894257	-3.254149	-314.94046	-44.142895	66.459641	0	5	1	0	0
0.23	-0.139179	0	0.712073	32.718582	441.73291	-2.620046	-314.546234	23.065527	-61.479954	0.151515	0	0.713997	-35.00124	442.047729	-2.966747	-315.620758	-44.766727	66.976646	0	5	1	0	0
0.233333	-0.139179	0	0.712073	32.718582	441.73291	-2.620046	-314.546234	23.065527	-61.479954	0.151515	0	0.713997	-35.00124	442.047729	-2.966747	-315.620758	-44.766727	66.976646	0	5	1	0	0
0.236667	-0.139179	0	0.712073	32.718582	441.73291	-2.620046	-314.546234	23.065527	-61.479954	0.151515	0	0.713997	-35.00124	442.047729	-2.966747	-315.620758	-44.766727	66.976646	0	5	1	0	0
0.24	-0.138967	0	0.711601	33.170979	440.032837	-2.562147	-313.127747	23.205202	-61.150085	0.152625	0	0.712516	-34.080322	442.929688	-2.90778	-315.594482	-44.926678	67.602356	0	5	1	0	0
0.243333	-0.138967	0	0.711601	33.170979	440.032837	-2.562147	-313.127747	23.205202	-61.150085	0.152625	0	0.712516	-34.080322	442.929688	-2.90778	-315.594482	-44.926678	67.602356	0	5	1	0	0
0.246667	-0.138967	0	0.711601	33.170979	440.032837	-2.562147	-313.127747	23.205202	-61.150085	0.152625	0	0.712516	-34.080322	442.929688	-2.90778	-315.594482	-44.926678	67.602356	0	5	1	0	0
0.25	-0.13851	0	0.711767	33.20763	437.902557	-2.541515	-311.684723	23.230108	-60.653755	0.153101	0	0.711806	-33.878735	443.764191	-2.839824	-315.873993	-44.818535	67.940933	0	5	1	0	0
0.253333	-0.13851	0	0.711767	33.20763	437.902557	-2.541515	-311.684723	23.230108	-60.653755	0.153101	0	0.711806	-33.878735	443.764191	-2.839824	-315.873993	-44.818535	67.940933	0	5	1	0	0
0.256667	-0.13851	0	0.711767	33.20763	437.902557	-2.541515	-311.684723	23.230108	-60.653755	0.153101	0	0.711806	-33.878735	443.764191	-2.839824	-315.873993	-44.818535	67.940933	0	5	1	0	0
0.26	-0.138747	0	0.711976	32.754959	436.7276	-2.599913	-310.939453	23.111582	-60.594635	0.153223	0	0.711772	-34.766277	445.236786	-2.796012	-316.907074	-45.040218	68.220329	0	5	1	0	0
0.263333	-0.138747	0	0.711976	32.754959	436.7276	-2.599913	-310.939453	23.111582	-60.594635	0.153223	0	0.711772	-34.766277	445.236786	-2.796012	-316.907074	-45.040218	68.220329	0	5	1	0	0
0.266667	-0.138747	0	0.711976	32.754959	436.7276	-2.599913	-310.939453	23.111582	-60.594635	0.153223	0	0.711772	-34.766277	445.236786	-2.796012	-316.907074	-45.040218	68.220329	0	5	1	0	0
0.27	-0.13897	0	0.711969	32.69487	436.142334	-2.732528	-310.519897	22.951651	-60.610641	0.152949	0	0.712326	-35.187977	446.413544	-2.90469	-317.991852	-45.076241	68.278351	0	5	1	0	0
0.273333	-0.13897	0	0.711969	32.69487	436.142334	-2.732528	-310.519897	22.951651	-60.610641	0.152949	0	0.712326	-35.187977	446.413544	-2.90469	-317.991852	-45.076241	68.278351	0	5	1	0	0
0.276667	-0.13897	0	0.711969	32.69487	436.142334	-2.732528	-310.519897	22.951651	-60.610641	0.152949	0	0.712326	-35.187977	446.413544	-2.90469	-317.991852	-45.076241	68.278351	0	5	1	0	0
0.28	-0.13875	0	0.711744	33.094028	435.453918	-2.782955	-309.931824	23.063992	-60.419441	0.153246	0	0.712007	-34.474178	447.825989	-3.416029	-318.855164	-45.170139	68.627525	0	5	1	0	0
0.283333	-0.13875	0	0.711744	33.094028	435.453918	-2.782955	-309.931824	23.063992	-60.419441	0.153246	0	0.712007	-34.474178	447.825989	-3.416029	-318.855164	-45.170139	68.627525	0	5	1	0	0
0.286667	-0.13875	0	0.711744	33.094028	435.453918	-2.782955	-309.931824	23.063992	-60.419441	0.153246	0	0.712007	-34.474178	447.825989	-3.416029	-318.855164	-45.170139	68.627525	0	5	1	0	0
0.29	-0.138944	0	0.711489	33.05162	435.03186	-2.953256	-309.520508	23.051113	-60.44521	0.15351	0	0.711713	-34.314346	449.109467	-3.606638	-319.637054	-45.369843	68.942596	0	5	1	0	0
0.293333	-0.138944	0	0.711489	33.05162	435.03186	-2.953256	-309.520508	23.051113	-60.44521	0.15351	0	0.711713	-34.314346	449.109467	-3.606638	-319.637054	-45.369843	68.942596	0	5	1	0	0
0.296667	-0.138944	0	0.711489	33.05162	435.03186	-2.953256	-309.520508	23.051113	-60.44521	0.15351	0	0.711713	-34.314346	449.109467	-3.606638	-319.637054	-45.369843	68.942596	0	5	1	0	0
0.3	-0.138884	0	0.712676	32.862366	433.945831	-3.263656	-309.262787	22.74654	-60.267986	0.152764	0	0.713523	-35.203033	448.869934	-3.485072	-320.279175	-45.315975	68.57103	0	5	1	0	0
0.303333	-0.138884	0	0.712676	32.862366	433.945831	-3.263656	-309.262787	22.74654	-60.267986	0.152764	0	0.713523	-35.203033	448.869934	-3.485072	-320.279175	-45.315975	68.57103	0	5	1	0	0
0.306667	-0.138884	0	0.712676	32.862366	433.945831	-3.263656	-309.262787	22.74654	-60.267986	0.152764	0	0.713523	-35.203033	448.869934	-3.485072	-320.279175	-45.315975	68.57103	0	5	1	0	0
0.31	-0.138494	0	0.712995	33.22131	432.783112	-3.334184	-308.572083	22.781647	-59.937801	0.152354	0	0.714449	-34.913857	448.377167	-3.722838	-320.342834	-45.323708	68.312012	0	5	1	0	0
0.313333	-0.138494	0	0.712995	33.22131	432.783112	-3.334184	-308.572083	22.781647	-59.937801	0.152354	0	0.714449	-34.913857	448.377167	-3.722838	-320.342834	-45.323708	68.312012	0	5	1	0	0
0.316667	-0.138494	0	0.712995	33.22131	432.783112	-3.334184	-308.572083	22.781647	-59.937801	0.152354	0	0.714449	-34.913857	448.377167	-3.722838	-320.342834	-45.323708	68.312012	0	5	1	0	0
0.32	-0.138484	0	0.71311	33.640755	432.16037	-3.360319	-308.177856	23.084194	-59.847496	0.15184	0	0.715241	-34.471027	447.705566	-3.781424	-320.21756	-44.894089	67.979759	0	5	1	0	0
0.323333	-0.138484	0	0.71311	33.640755	432.16037	-3.360319	-308.177856	23.084194	-59.847496	0.15184	0	0.715241	-34.471027	447.705566	-3.781424	-320.21756	-44.894089	67.979759	0	5	1	0	0
0.326667	-0.138484	0	0.71311	33.640755	432.16037	-3.360319	-308.177856	23.084194	-59.847496	0.15184	0	0.715241	-34.471027	447.705566	-3.781424	-320.21756	-44.894089	67.979759	0	5	1	0	0
0.33	-0.138767	0	0.71385	33.301571	432.286469	-3.458563	-308.587677	23.046574	-59.987053	0.150273	0	0.717392	-35.301514	446.354858	-3.863466	-320.211243	-44.870152	67.075027	0	5	1	0	0
0.333333	-0.138767	0	0.71385	33.301571	432.286469	-3.458563	-308.587677	23.046574	-59.987053	0.150273	0	0.717392	-35.301514	446.354858	-3.863466	-320.211243	-44.870152	67.075027	0	5	1	0	0
0.336667	-0.138767	0	0.71385	33.301571	432.286469	-3.458563	-308.587677	23.046574	-59.987053	0.150273	0	0.717392	-35.301514	446.354858	-3.863466	-320.211243	-44.870152	67.075027	0	5	1	0	0
0.34	-0.139029	0	0.713668	32.844818	432.561066	-3.728269	-308.704895	22.836462	-60.138607	0.149821	0	0.717824	-36.093948	446.389893	-4.490252	-320.429321	-45.494026	66.878639	0	5	1	0	0
0.343333	-0.139029	0	0.713668	32.844818	432.561066	-3.728269	-308.704895	22.836462	-60.138607	0.149821	0	0.717824	-36.093948	446.389893	-4.490252	-320.429321	-45.494026	66.878639	0	5	1	0	0
0.346667	-0.139029	0	0.713668	32.844818	432.561066	-3.728269	-308.704895	22.836462	-60.138607	0.149821	0	0.717824	-36.093948	446.389893	-4.490252	-320.429321	-45.494026	66.878639	0	5	1	0	0
0.35	-0.139049	0	0.713249	32.949455	432.479584	-3.801272	-308.465729	22.988472	-60.135746	0.149732	0	0.717751	-36.021683	446.502899	-4.869273	-320.477844	-45.688217	66.855858	0	5	1	0	0
0.353333	-0.139049	0	0.713249	32.949455	432.479584	-3.801272	-308.465729	22.988472	-60.135746	0.149732	0	0.717751	-36.021683	446.502899	-4.869273	-320.477844	-45.688217	66.855858	0	5	1	0	0
0.356667	-0.139049	0	0.713249	32.949455	432.479584	-3.801272	-308.465729	22.988472	-60.135746	0.149732	0	0.717751	-36.021683	446.502899	-4.869273	-320.477844	-45.688217	66.855858	0	5	1	0	0
0.36	-0.138788	0	0.713623	33.381283	431.914642	-3.943393	-308.224091	23.096203	-59.944481	0.149702	0	0.718302	-35.623165	446.458008	-5.325621	-320.691711	-45.659321	66.835625	0	5	1	0	0
0.363333	-0.138788	0	0.713623	33.381283	431.914642	-3.943393	-308.224091	23.096203	-59.944481	0.149702	0	0.718302	-35.623165	446.458008	-5.325621	-320.691711	-45.659321	66.835625	0	5	1	0	0
0.366667	-0.138788	0	0.713623	33.381283	431.914642	-3.943393	-308.224091	23.096203	-59.944481	0.149702	0	0.718302	-35.623165	446.458008	-5.325621	-320.691711	-45.659321	66.835625	0	5	1	0	0
0.37	-0.138895	0	0.713422	33.211811	431.682312	-4.086119	-307.971832	23.089844	-59.958576	0.150026	0	0.718503	-36.059647	447.336121	-5.537706	-321.412323	-46.027428	67.112198	0	5	1	0	0
0.373333	-0.138895	0	0.713422	33.211811	431.682312	-4.086119	-307.971832	23.089844	-59.958576	0.150026	0	0.718503	-36.059647	447.336121	-5.537706	-321.412323	-46.027428	67.112198	0	5	1	0	0
0.376667	-0.138895	0	0.713422	33.211811	431.682312	-4.086119	-307.971832	23.089844	-59.958576	0.150026	0	0.718503	-36.059647	447.336121	-5.537706	-321.412323	-46.027428	67.112198	0	5	1	0	0
0.38	-0.138939	0	0.714235	33.0051	431.185486	-4.237874	-307.967834	23.062735	-59.908264	0.149516	0	0.719499	-36.483784	447.069916	-5.544652	-321.666534	-46.337509	66.844299	0	5	1	0	0
0.383333	-0.138939	0	0.714235	33.0051	431.185486	-4.237874	-307.967834	23.062735	-59.908264	0.149516	0	0.719499	-36.483784	447.069916	-5.544652	-321.666534	-46.337509	66.844299	0	5	1	0	0
0.386667	-0.138939	0	0.714235	33.0051	431.185486	-4.237874	-307.967834	23.062735	-59.908264	0.149516	0	0.719499	-36.483784	447.069916	-5.544652	-321.666534	-46.337509	66.844299	0	5	1	0	0
0.39	-0.138764	0	0.714643	33.361938	430.483612	-4.226374	-307.641998	23.173027	-59.735683	0.150484	0	0.718381	-35.949879	448.03949	-5.373564	-321.863159	-46.431118	67.422585	0	5	1	0	0
0.393333	-0.138764	0	0.714643	33.361938	430.483612	-4.226374	-307.641998	23.173027	-59.735683	0.150484	0	0.718381	-35.949879	448.03949	-5.373564	-321.863159	-46.431118	67.422585	0	5	1	0	0
0.396667	-0.138764	0	0.714643	33.361938	430.483612	-4.226374	-307.641998	23.173027	-59.735683	0.150484	0	0.718381	-35.949879	448.03949	-5.373564	-321.863159	-46.431118	67.422585	0	5	1	0	0
0.4	-0.138902	0	0.714077	33.574928	430.484314	-4.20678	-307.399109	23.18915	-59.79493	0.151874	0	0.716591	-35.345829	449.845306	-5.256114	-322.35498	-46.281525	68.319695	0	5	1	0	0
0.403333	-0.138902	0	0.714077	33.574928	430.484314	-4.20678	-307.399109	23.18915	-59.79493	0.151874	0	0.716591	-35.345829	449.845306	-5.256114	-322.35498	-46.281525	68.319695	0	5	1	0	0
0.406667	-0.138902	0	0.714077	33.574928	430.484314	-4.20678	-307.399109	23.18915	-59.79493	0.151874	0	0.716591	-35.345829	449.845306	-5.256114	-322.35498	-46.281525	68.319695	0	5	1	0	0
0.41	-0.139041	0	0.714138	33.112263	430.32074	-4.15429	-307.308197	23.101055	-59.832375	0.151834	0	0.716509	-35.795685	450.314209	-5.168623	-322.653992	-46.544075	68.372871	0	5	1	0	0
0.413333	-0.139041	0	0.714138	33.112263	430.32074	-4.15429	-307.308197	23.101055	-59.832375	0.151834	0	0.716509	-35.795685	450.314209	-5.168623	-322.653992	-46.544075	68.372871	0	5	1	0	0
0.416667	-0.139041	0	0.714138	33.112263	430.32074	-4.15429	-307.308197	23.101055	-59.832375	0.151834	0	0.716509	-35.795685	450.314209	-5.168623	-322.653992	-46.544075	68.372871	0	5	1	0	0
0.42	-0.139013	0	0.714151	32.850811	429.945953	-4.015012	-307.046417	22.814711	-59.768112	0.151927	0	0.71619	-35.69706	450.511292	-5.211286	-322.651459	-46.285542	68.444603	0	5	1	0	0
0.423333	-0.139013	0	0.714151	32.850811	429.945953	-4.015012	-307.046417	22.814711	-59.768112	0.151927	0	0.71619	-35.69706	450.511292	-5.211286	-322.651459	-46.285542	68.444603	0	5	1	0	0
0.426667	-0.139013	0	0.714151	32.850811	429.945953	-4.015012	-307.046417	22.814711	-59.768112	0.151927	0	0.71619	-35.69706	450.511292	-5.211286	-322.651459	-46.285542	68.444603	0	5	1	0	0
