Time,FP1.CopX,FP1.CopY,FP1.CopZ,FP1.ForX,FP1.ForY,FP1.ForZ,FP1.MomX,FP1.MomY,FP1.MomZ,FP2.CopX,FP2.CopY,FP2.CopZ,FP2.ForX,FP2.ForY,FP2.ForZ,FP2.MomX,FP2.MomY,FP2.MomZ,LeftBelt.Speed,Subject,Task,Stimulus.Content,Stimulus.Characteristic
0,-0.131764,0,0.154102,34.143326,480.437775,-0.830285,-74.036583,6.027438,-63.304474,0.128221,0,0.156734,-26.94816,402.179291,-2.210712,-63.035099,-13.174355,51.567993,0,5,2,0,0
0.003333,-0.131764,0,0.154102,34.143326,480.437775,-0.830285,-74.036583,6.027438,-63.304474,0.128221,0,0.156734,-26.94816,402.179291,-2.210712,-63.035099,-13.174355,51.567993,0,5,2,0,0
0.006667,-0.131764,0,0.154102,34.143326,480.437775,-0.830285,-74.036583,6.027438,-63.304474,0.128221,0,0.156734,-26.94816,402.179291,-2.210712,-63.035099,-13.174355,51.567993,0,5,2,0,0
0.01,-0.13154,0,0.153257,34.240185,477.131348,-0.596495,-73.123787,6.126421,-62.761646,0.128086,0,0.156186,-26.783062,404.529297,-2.306649,-63.181812,-13.200254,51.814358,0,5,2,0,0
0.013333,-0.13154,0,0.153257,34.240185,477.131348,-0.596495,-73.123787,6.126421,-62.761646,0.128086,0,0.156186,-26.783062,404.529297,-2.306649,-63.181812,-13.200254,51.814358,0,5,2,0,0
0.016667,-0.13154,0,0.153257,34.240185,477.131348,-0.596495,-73.123787,6.126421,-62.761646,0.128086,0,0.156186,-26.783062,404.529297,-2.306649,-63.181812,-13.200254,51.814358,0,5,2,0,0
0.02,-0.131573,0,0.153103,33.285164,474.20224,-0.462383,-72.601761,5.892757,-62.392384,0.12794,0,0.156869,-27.460175,407.884644,-2.750033,-63.984604,-13.376289,52.184872,0,5,2,0,0
0.023333,-0.131573,0,0.153103,33.285164,474.20224,-0.462383,-72.601761,5.892757,-62.392384,0.12794,0,0.156869,-27.460175,407.884644,-2.750033,-63.984604,-13.376289,52.184872,0,5,2,0,0
0.026667,-0.131573,0,0.153103,33.285164,474.20224,-0.462383,-72.601761,5.892757,-62.392384,0.12794,0,0.156869,-27.460175,407.884644,-2.750033,-63.984604,-13.376289,52.184872,0,5,2,0,0
0.03,-0.131981,0,0.153744,32.344372,471.869354,-0.541322,-72.547234,5.706145,-62.277607,0.127879,0,0.157867,-28.311922,411.086884,-3.00063,-64.897003,-13.57254,52.569271,0,5,2,0,0
0.033333,-0.131981,0,0.153744,32.344372,471.869354,-0.541322,-72.547234,5.706145,-62.277607,0.127879,0,0.157867,-28.311922,411.086884,-3.00063,-64.897003,-13.57254,52.569271,0,5,2,0,0
0.036667,-0.131981,0,0.153744,32.344372,471.869354,-0.541322,-72.547234,5.706145,-62.277607,0.127879,0,0.157867,-28.311922,411.086884,-3.00063,-64.897003,-13.57254,52.569271,0,5,2,0,0
0.04,-0.131901,0,0.153753,32.08884,469.212311,-0.379755,-72.142601,5.775545,-61.88969,0.128086,0,0.157867,-28.270269,414.379578,-3.207984,-65.416939,-13.552915,53.076336,0,5,2,0,0
0.043333,-0.131901,0,0.153753,32.08884,469.212311,-0.379755,-72.142601,5.775545,-61.88969,0.128086,0,0.157867,-28.270269,414.379578,-3.207984,-65.416939,-13.552915,53.076336,0,5,2,0,0
0.046667,-0.131901,0,0.153753,32.08884,469.212311,-0.379755,-72.142601,5.775545,-61.88969,0.128086,0,0.157867,-28.270269,414.379578,-3.207984,-65.416939,-13.552915,53.076336,0,5,2,0,0
0.05,-0.131804,0,0.152932,31.743198,465.951721,-0.19317,-71.259071,5.689409,-61.41431,0.128467,0,0.157604,-28.215748,417.499573,-3.386923,-65.799622,-13.433694,53.634995,0,5,2,0,0
0.053333,-0.131804,0,0.152932,31.743198,465.951721,-0.19317,-71.259071,5.689409,-61.41431,0.128467,0,0.157604,-28.215748,417.499573,-3.386923,-65.799622,-13.433694,53.634995,0,5,2,0,0
0.056667,-0.131804,0,0.152932,31.743198,465.951721,-0.19317,-71.259071,5.689409,-61.41431,0.128467,0,0.157604,-28.215748,417.499573,-3.386923,-65.799622,-13.433694,53.634995,0,5,2,0,0
0.06,-0.131685,0,0.15306,30.908554,462.200836,-0.156954,-70.744438,5.455285,-60.864983,0.127699,0,0.158163,-29.087545,419.435181,-3.449039,-66.339256,-13.726411,53.561367,0,5,2,0,0
0.063333,-0.131685,0,0.15306,30.908554,462.200836,-0.156954,-70.744438,5.455285,-60.864983,0.127699,0,0.158163,-29.087545,419.435181,-3.449039,-66.339256,-13.726411,53.561367,0,5,2,0,0
0.066667,-0.131685,0,0.15306,30.908554,462.200836,-0.156954,-70.744438,5.455285,-60.864983,0.127699,0,0.158163,-29.087545,419.435181,-3.449039,-66.339256,-13.726411,53.561367,0,5,2,0,0
0.07,-0.131293,0,0.152559,30.148418,458.507599,0.063409,-69.949326,5.363686,-60.198879,0.127256,0,0.158259,-29.614798,421.959747,-3.546376,-66.779068,-13.962467,53.696892,0,5,2,0,0
0.073333,-0.131293,0,0.152559,30.148418,458.507599,0.063409,-69.949326,5.363686,-60.198879,0.127256,0,0.158259,-29.614798,421.959747,-3.546376,-66.779068,-13.962467,53.696892,0,5,2,0,0
0.076667,-0.131293,0,0.152559,30.148418,458.507599,0.063409,-69.949326,5.363686,-60.198879,0.127256,0,0.158259,-29.614798,421.959747,-3.546376,-66.779068,-13.962467,53.696892,0,5,2,0,0
0.08,-0.13124,0,0.15201,29.650373,455.44104,0.304857,-69.231682,5.500068,-59.772148,0.12794,0,0.157997,-29.41831,425.703125,-3.762954,-67.259995,-13.926575,54.464275,0,5,2,0,0
0.083333,-0.13124,0,0.15201,29.650373,455.44104,0.304857,-69.231682,5.500068,-59.772148,0.12794,0,0.157997,-29.41831,425.703125,-3.762954,-67.259995,-13.926575,54.464275,0,5,2,0,0
0.086667,-0.13124,0,0.15201,29.650373,455.44104,0.304857,-69.231682,5.500068,-59.772148,0.12794,0,0.157997,-29.41831,425.703125,-3.762954,-67.259995,-13.926575,54.464275,0,5,2,0,0
0.09,-0.1314,0,0.152478,28.949545,452.390656,0.765141,-68.97953,5.433424,-59.444351,0.128,0,0.158657,-29.499521,428.715302,-3.582825,-68.018654,-14.071458,54.875587,0,5,2,0,0
0.093333,-0.1314,0,0.152478,28.949545,452.390656,0.765141,-68.97953,5.433424,-59.444351,0.128,0,0.158657,-29.499521,428.715302,-3.582825,-68.018654,-14.071458,54.875587,0,5,2,0,0
0.096667,-0.1314,0,0.152478,28.949545,452.390656,0.765141,-68.97953,5.433424,-59.444351,0.128,0,0.158657,-29.499521,428.715302,-3.582825,-68.018654,-14.071458,54.875587,0,5,2,0,0
0.1,-0.131257,0,0.152217,27.987535,448.795532,0.886008,-68.314148,5.198558,-58.907539,0.128119,0,0.158874,-29.734228,431.521149,-3.753479,-68.557503,-14.306633,55.285854,0,5,2,0,0
0.103333,-0.131257,0,0.152217,27.987535,448.795532,0.886008,-68.314148,5.198558,-58.907539,0.128119,0,0.158874,-29.734228,431.521149,-3.753479,-68.557503,-14.306633,55.285854,0,5,2,0,0
0.106667,-0.131257,0,0.152217,27.987535,448.795532,0.886008,-68.314148,5.198558,-58.907539,0.128119,0,0.158874,-29.734228,431.521149,-3.753479,-68.557503,-14.306633,55.285854,0,5,2,0,0
0.11,-0.131191,0,0.151642,27.279575,445.732147,1.367281,-67.591888,5.165317,-58.476059,0.128495,0,0.15829,-29.824261,435.158325,-4.127717,-68.881355,-14.426247,55.915634,0,5,2,0,0
0.113333,-0.131191,0,0.151642,27.279575,445.732147,1.367281,-67.591888,5.165317,-58.476059,0.128495,0,0.15829,-29.824261,435.158325,-4.127717,-68.881355,-14.426247,55.915634,0,5,2,0,0
0.116667,-0.131191,0,0.151642,27.279575,445.732147,1.367281,-67.591888,5.165317,-58.476059,0.128495,0,0.15829,-29.824261,435.158325,-4.127717,-68.881355,-14.426247,55.915634,0,5,2,0,0
0.12,-0.131234,0,0.151723,26.86068,442.896606,1.584002,-67.197418,5.077075,-58.12307,0.128078,0,0.158683,-30.056923,437.79184,-4.891176,-69.470116,-14.30875,56.071373,0,5,2,0,0
0.123333,-0.131234,0,0.151723,26.86068,442.896606,1.584002,-67.197418,5.077075,-58.12307,0.128078,0,0.158683,-30.056923,437.79184,-4.891176,-69.470116,-14.30875,56.071373,0,5,2,0,0
0.126667,-0.131234,0,0.151723,26.86068,442.896606,1.584002,-67.197418,5.077075,-58.12307,0.128078,0,0.158683,-30.056923,437.79184,-4.891176,-69.470116,-14.30875,56.071373,0,5,2,0,0
0.13,-0.131179,0,0.151473,26.075148,439.787598,1.61643,-66.615883,4.885828,-57.690887,0.127876,0,0.159491,-30.872463,440.986267,-5.286468,-70.33316,-14.396598,56.39138,0,5,2,0,0
0.133333,-0.131179,0,0.151473,26.075148,439.787598,1.61643,-66.615883,4.885828,-57.690887,0.127876,0,0.159491,-30.872463,440.986267,-5.286468,-70.33316,-14.396598,56.39138,0,5,2,0,0
0.136667,-0.131179,0,0.151473,26.075148,439.787598,1.61643,-66.615883,4.885828,-57.690887,0.127876,0,0.159491,-30.872463,440.986267,-5.286468,-70.33316,-14.396598,56.39138,0,5,2,0,0
0.14,-0.131047,0,0.150763,25.407139,436.617279,2.056151,-65.825829,4.940314,-57.217461,0.127512,0,0.159343,-31.193935,444.029205,-5.146332,-70.752876,-14.703471,56.618835,0,5,2,0,0
0.143333,-0.131047,0,0.150763,25.407139,436.617279,2.056151,-65.825829,4.940314,-57.217461,0.127512,0,0.159343,-31.193935,444.029205,-5.146332,-70.752876,-14.703471,56.618835,0,5,2,0,0
0.146667,-0.131047,0,0.150763,25.407139,436.617279,2.056151,-65.825829,4.940314,-57.217461,0.127512,0,0.159343,-31.193935,444.029205,-5.146332,-70.752876,-14.703471,56.618835,0,5,2,0,0
0.15,-0.130949,0,0.149679,25.36138,433.857086,2.209091,-64.939339,4.965071,-56.812984,0.12736,0,0.158933,-30.655945,446.41745,-4.982258,-70.950523,-14.826404,56.855686,0,5,2,0,0
0.153333,-0.130949,0,0.149679,25.36138,433.857086,2.209091,-64.939339,4.965071,-56.812984,0.12736,0,0.158933,-30.655945,446.41745,-4.982258,-70.950523,-14.826404,56.855686,0,5,2,0,0
0.156667,-0.130949,0,0.149679,25.36138,433.857086,2.209091,-64.939339,4.965071,-56.812984,0.12736,0,0.158933,-30.655945,446.41745,-4.982258,-70.950523,-14.826404,56.855686,0,5,2,0,0
0.16,-0.130923,0,0.149698,25.108702,431.738953,2.499767,-64.630302,4.811109,-56.524559,0.128079,0,0.159387,-30.631981,449.987152,-4.80475,-71.722092,-14.666873,57.633755,0,5,2,0,0
0.163333,-0.130923,0,0.149698,25.108702,431.738953,2.499767,-64.630302,4.811109,-56.524559,0.128079,0,0.159387,-30.631981,449.987152,-4.80475,-71.722092,-14.666873,57.633755,0,5,2,0,0
0.166667,-0.130923,0,0.149698,25.108702,431.738953,2.499767,-64.630302,4.811109,-56.524559,0.128079,0,0.159387,-30.631981,449.987152,-4.80475,-71.722092,-14.666873,57.633755,0,5,2,0,0
0.17,-0.131141,0,0.15038,24.383093,430.108368,2.576429,-64.679733,4.711374,-56.404884,0.12835,0,0.160075,-31.260494,452.834167,-4.84098,-72.487335,-14.829644,58.121471,0,5,2,0,0
0.173333,-0.131141,0,0.15038,24.383093,430.108368,2.576429,-64.679733,4.711374,-56.404884,0.12835,0,0.160075,-31.260494,452.834167,-4.84098,-72.487335,-14.829644,58.121471,0,5,2,0,0
0.176667,-0.131141,0,0.15038,24.383093,430.108368,2.576429,-64.679733,4.711374,-56.404884,0.12835,0,0.160075,-31.260494,452.834167,-4.84098,-72.487335,-14.829644,58.121471,0,5,2,0,0
0.18,-0.131135,0,0.150158,24.009197,428.206512,2.668752,-64.298462,4.643681,-56.152748,0.127953,0,0.159547,-31.484797,453.780182,-4.863508,-72.399269,-15.279086,58.062592,0,5,2,0,0
0.183333,-0.131135,0,0.150158,24.009197,428.206512,2.668752,-64.298462,4.643681,-56.152748,0.127953,0,0.159547,-31.484797,453.780182,-4.863508,-72.399269,-15.279086,58.062592,0,5,2,0,0
0.186667,-0.131135,0,0.150158,24.009197,428.206512,2.668752,-64.298462,4.643681,-56.152748,0.127953,0,0.159547,-31.484797,453.780182,-4.863508,-72.399269,-15.279086,58.062592,0,5,2,0,0
0.19,-0.130614,0,0.148882,24.147076,426.193268,3.019736,-63.452499,4.715379,-55.666916,0.128085,0,0.158535,-31.062576,454.957672,-4.672876,-72.126709,-15.082847,58.273445,0,5,2,0,0
0.193333,-0.130614,0,0.148882,24.147076,426.193268,3.019736,-63.452499,4.715379,-55.666916,0.128085,0,0.158535,-31.062576,454.957672,-4.672876,-72.126709,-15.082847,58.273445,0,5,2,0,0
0.196667,-0.130614,0,0.148882,24.147076,426.193268,3.019736,-63.452499,4.715379,-55.666916,0.128085,0,0.158535,-31.062576,454.957672,-4.672876,-72.126709,-15.082847,58.273445,0,5,2,0,0
0.2,-0.130878,0,0.148933,24.059731,425.402954,3.071106,-63.356537,4.914756,-55.675945,0.128651,0,0.158633,-30.858521,456.677643,-4.576886,-72.44416,-14.887741,58.751999,0,5,2,0,0
0.203333,-0.130878,0,0.148933,24.059731,425.402954,3.071106,-63.356537,4.914756,-55.675945,0.128651,0,0.158633,-30.858521,456.677643,-4.576886,-72.44416,-14.887741,58.751999,0,5,2,0,0
0.206667,-0.130878,0,0.148933,24.059731,425.402954,3.071106,-63.356537,4.914756,-55.675945,0.128651,0,0.158633,-30.858521,456.677643,-4.576886,-72.44416,-14.887741,58.751999,0,5,2,0,0
0.21,-0.131365,0,0.149996,23.247122,424.692291,2.964778,-63.702271,4.624658,-55.789753,0.128605,0,0.15973,-31.60243,458.05426,-4.590222,-73.164986,-14.987764,58.907936,0,5,2,0,0
0.213333,-0.131365,0,0.149996,23.247122,424.692291,2.964778,-63.702271,4.624658,-55.789753,0.128605,0,0.15973,-31.60243,458.05426,-4.590222,-73.164986,-14.987764,58.907936,0,5,2,0,0
0.216667,-0.131365,0,0.149996,23.247122,424.692291,2.964778,-63.702271,4.624658,-55.789753,0.128605,0,0.15973,-31.60243,458.05426,-4.590222,-73.164986,-14.987764,58.907936,0,5,2,0,0
0.22,-0.130877,0,0.149201,23.078945,423.029846,3.185413,-63.116352,4.557978,-55.364937,0.128424,0,0.159528,-32.171368,458.525055,-4.890401,-73.147598,-15.201549,58.885754,0,5,2,0,0
0.223333,-0.130877,0,0.149201,23.078945,423.029846,3.185413,-63.116352,4.557978,-55.364937,0.128424,0,0.159528,-32.171368,458.525055,-4.890401,-73.147598,-15.201549,58.885754,0,5,2,0,0
0.226667,-0.130877,0,0.149201,23.078945,423.029846,3.185413,-63.116352,4.557978,-55.364937,0.128424,0,0.159528,-32.171368,458.525055,-4.890401,-73.147598,-15.201549,58.885754,0,5,2,0,0
0.23,-0.130582,0,0.147849,23.443134,422.130402,3.531075,-62.411594,4.763493,-55.122711,0.128346,0,0.157983,-31.800514,458.787354,-4.369322,-72.480553,-15.359051,58.883465,0,5,2,0,0
0.233333,-0.130582,0,0.147849,23.443134,422.130402,3.531075,-62.411594,4.763493,-55.122711,0.128346,0,0.157983,-31.800514,458.787354,-4.369322,-72.480553,-15.359051,58.883465,0,5,2,0,0
0.236667,-0.130582,0,0.147849,23.443134,422.130402,3.531075,-62.411594,4.763493,-55.122711,0.128346,0,0.157983,-31.800514,458.787354,-4.369322,-72.480553,-15.359051,58.883465,0,5,2,0,0
0.24,-0.130956,0,0.147825,23.355175,422.192657,3.366935,-62.410755,4.672346,-55.288647,0.128721,0,0.158091,-31.743673,459.799866,-4.029595,-72.690384,-15.23105,59.185913,0,5,2,0,0
0.243333,-0.130956,0,0.147825,23.355175,422.192657,3.366935,-62.410755,4.672346,-55.288647,0.128721,0,0.158091,-31.743673,459.799866,-4.029595,-72.690384,-15.23105,59.185913,0,5,2,0,0
0.246667,-0.130956,0,0.147825,23.355175,422.192657,3.366935,-62.410755,4.672346,-55.288647,0.128721,0,0.158091,-31.743673,459.799866,-4.029595,-72.690384,-15.23105,59.185913,0,5,2,0,0
0.25,-0.13118,0,0.149241,23.025219,422.012115,2.922392,-62.981579,4.476642,-55.359398,0.129034,0,0.159537,-32.298203,460.298035,-4.324275,-73.434502,-15.191135,59.393944,0,5,2,0,0
0.253333,-0.13118,0,0.149241,23.025219,422.012115,2.922392,-62.981579,4.476642,-55.359398,0.129034,0,0.159537,-32.298203,460.298035,-4.324275,-73.434502,-15.191135,59.393944,0,5,2,0,0
0.256667,-0.13118,0,0.149241,23.025219,422.012115,2.922392,-62.981579,4.476642,-55.359398,0.129034,0,0.159537,-32.298203,460.298035,-4.324275,-73.434502,-15.191135,59.393944,0,5,2,0,0
0.26,-0.130868,0,0.149471,22.832476,421.444824,3.111684,-62.993603,4.5296,-55.15366,0.12867,0,0.159208,-32.747482,459.348175,-4.170196,-73.132126,-15.384294,59.104401,0,5,2,0,0
0.263333,-0.130868,0,0.149471,22.832476,421.444824,3.111684,-62.993603,4.5296,-55.15366,0.12867,0,0.159208,-32.747482,459.348175,-4.170196,-73.132126,-15.384294,59.104401,0,5,2,0,0
0.266667,-0.130868,0,0.149471,22.832476,421.444824,3.111684,-62.993603,4.5296,-55.15366,0.12867,0,0.159208,-32.747482,459.348175,-4.170196,-73.132126,-15.384294,59.104401,0,5,2,0,0
0.27,-0.130478,0,0.147406,23.199917,420.829315,3.13691,-62.032948,4.552959,-54.908772,0.128881,0,0.1573,-31.855967,458.666626,-3.74228,-72.148232,-15.375218,59.113354,0,5,2,0,0
0.273333,-0.130478,0,0.147406,23.199917,420.829315,3.13691,-62.032948,4.552959,-54.908772,0.128881,0,0.1573,-31.855967,458.666626,-3.74228,-72.148232,-15.375218,59.113354,0,5,2,0,0
0.276667,-0.130478,0,0.147406,23.199917,420.829315,3.13691,-62.032948,4.552959,-54.908772,0.128881,0,0.1573,-31.855967,458.666626,-3.74228,-72.148232,-15.375218,59.113354,0,5,2,0,0
0.28,-0.130392,0,0.147756,23.145132,420.906738,3.140044,-62.191563,4.506597,-54.882908,0.129209,0,0.157513,-31.724865,458.757813,-3.884773,-72.260406,-15.317338,59.275734,0,5,2,0,0
0.283333,-0.130392,0,0.147756,23.145132,420.906738,3.140044,-62.191563,4.506597,-54.882908,0.129209,0,0.157513,-31.724865,458.757813,-3.884773,-72.260406,-15.317338,59.275734,0,5,2,0,0
0.286667,-0.130392,0,0.147756,23.145132,420.906738,3.140044,-62.191563,4.506597,-54.882908,0.129209,0,0.157513,-31.724865,458.757813,-3.884773,-72.260406,-15.317338,59.275734,0,5,2,0,0
0.29,-0.130644,0,0.149534,22.710943,421.506805,2.963644,-63.029751,4.354387,-55.067287,0.12893,0,0.159003,-32.385105,458.246216,-4.009385,-72.862404,-15.254619,59.081638,0,5,2,0,0
0.293333,-0.130644,0,0.149534,22.710943,421.506805,2.963644,-63.029751,4.354387,-55.067287,0.12893,0,0.159003,-32.385105,458.246216,-4.009385,-72.862404,-15.254619,59.081638,0,5,2,0,0
0.296667,-0.130644,0,0.149534,22.710943,421.506805,2.963644,-63.029751,4.354387,-55.067287,0.12893,0,0.159003,-32.385105,458.246216,-4.009385,-72.862404,-15.254619,59.081638,0,5,2,0,0
0.3,-0.13062,0,0.148746,22.81686,421.927856,2.793275,-62.760239,4.374104,-55.112389,0.128879,0,0.158315,-32.576359,457.895844,-4.043657,-72.491577,-15.257903,59.013363,0,5,2,0,0
0.303333,-0.13062,0,0.148746,22.81686,421.927856,2.793275,-62.760239,4.374104,-55.112389,0.128879,0,0.158315,-32.576359,457.895844,-4.043657,-72.491577,-15.257903,59.013363,0,5,2,0,0
0.306667,-0.13062,0,0.148746,22.81686,421.927856,2.793275,-62.760239,4.374104,-55.112389,0.128879,0,0.158315,-32.576359,457.895844,-4.043657,-72.491577,-15.257903,59.013363,0,5,2,0,0
0.31,-0.130373,0,0.147308,22.980577,422.238037,3.02784,-62.198906,4.505028,-55.048527,0.129015,0,0.156724,-32.485222,457.827728,-3.677896,-71.752426,-15.397789,59.066677,0,5,2,0,0
0.313333,-0.130373,0,0.147308,22.980577,422.238037,3.02784,-62.198906,4.505028,-55.048527,0.129015,0,0.156724,-32.485222,457.827728,-3.677896,-71.752426,-15.397789,59.066677,0,5,2,0,0
0.316667,-0.130373,0,0.147308,22.980577,422.238037,3.02784,-62.198906,4.505028,-55.048527,0.129015,0,0.156724,-32.485222,457.827728,-3.677896,-71.752426,-15.397789,59.066677,0,5,2,0,0
0.32,-0.130591,0,0.148145,23.08876,423.424561,2.961637,-62.72834,4.558852,-55.295609,0.129296,0,0.157606,-32.168346,457.625153,-3.539873,-72.124634,-15.568981,59.169296,0,5,2,0,0
0.323333,-0.130591,0,0.148145,23.08876,423.424561,2.961637,-62.72834,4.558852,-55.295609,0.129296,0,0.157606,-32.168346,457.625153,-3.539873,-72.124634,-15.568981,59.169296,0,5,2,0,0
0.326667,-0.130591,0,0.148145,23.08876,423.424561,2.961637,-62.72834,4.558852,-55.295609,0.129296,0,0.157606,-32.168346,457.625153,-3.539873,-72.124634,-15.568981,59.169296,0,5,2,0,0
0.33,-0.130576,0,0.149383,22.950315,424.17337,2.41153,-63.364445,4.226068,-55.38699,0.129126,0,0.158983,-32.655872,457.362762,-4.117455,-72.713135,-15.605025,59.057449,0,5,2,0,0
0.333333,-0.130576,0,0.149383,22.950315,424.17337,2.41153,-63.364445,4.226068,-55.38699,0.129126,0,0.158983,-32.655872,457.362762,-4.117455,-72.713135,-15.605025,59.057449,0,5,2,0,0
0.336667,-0.130576,0,0.149383,22.950315,424.17337,2.41153,-63.364445,4.226068,-55.38699,0.129126,0,0.158983,-32.655872,457.362762,-4.117455,-72.713135,-15.605025,59.057449,0,5,2,0,0
0.34,-0.130282,0,0.148659,22.946259,424.495361,2.510114,-63.104862,4.244037,-55.304169,0.128789,0,0.158284,-32.7118,456.700684,-3.978356,-72.288528,-15.576791,58.817844,0,5,2,0,0
0.343333,-0.130282,0,0.148659,22.946259,424.495361,2.510114,-63.104862,4.244037,-55.304169,0.128789,0,0.158284,-32.7118,456.700684,-3.978356,-72.288528,-15.576791,58.817844,0,5,2,0,0
0.346667,-0.130282,0,0.148659,22.946259,424.495361,2.510114,-63.104862,4.244037,-55.304169,0.128789,0,0.158284,-32.7118,456.700684,-3.978356,-72.288528,-15.576791,58.817844,0,5,2,0,0
0.35,-0.130193,0,0.147257,23.315432,425.354584,2.765665,-62.636452,4.435882,-55.378315,0.128738,0,0.156803,-32.29427,456.486847,-3.864879,-71.578308,-15.658896,58.767197,0,5,2,0,0
0.353333,-0.130193,0,0.147257,23.315432,425.354584,2.765665,-62.636452,4.435882,-55.378315,0.128738,0,0.156803,-32.29427,456.486847,-3.864879,-71.578308,-15.658896,58.767197,0,5,2,0,0
0.356667,-0.130193,0,0.147257,23.315432,425.354584,2.765665,-62.636452,4.435882,-55.378315,0.128738,0,0.156803,-32.29427,456.486847,-3.864879,-71.578308,-15.658896,58.767197,0,5,2,0,0
0.36,-0.130148,0,0.147937,23.257261,426.064331,2.365069,-63.030773,4.133865,-55.451347,0.129138,0,0.15741,-32.201424,457.454529,-4.028221,-72.007919,-15.502283,59.074577,0,5,2,0,0
0.363333,-0.130148,0,0.147937,23.257261,426.064331,2.365069,-63.030773,4.133865,-55.451347,0.129138,0,0.15741,-32.201424,457.454529,-4.028221,-72.007919,-15.502283,59.074577,0,5,2,0,0
0.366667,-0.130148,0,0.147937,23.257261,426.064331,2.365069,-63.030773,4.133865,-55.451347,0.129138,0,0.15741,-32.201424,457.454529,-4.028221,-72.007919,-15.502283,59.074577,0,5,2,0,0
0.37,-0.130381,0,0.149361,22.961542,426.20578,2.132367,-63.658451,4.019967,-55.569168,0.129473,0,0.159102,-32.263821,457.604492,-3.894694,-72.805984,-15.523232,59.247242,0,5,2,0,0
0.373333,-0.130381,0,0.149361,22.961542,426.20578,2.132367,-63.658451,4.019967,-55.569168,0.129473,0,0.159102,-32.263821,457.604492,-3.894694,-72.805984,-15.523232,59.247242,0,5,2,0,0
0.376667,-0.130381,0,0.149361,22.961542,426.20578,2.132367,-63.658451,4.019967,-55.569168,0.129473,0,0.159102,-32.263821,457.604492,-3.894694,-72.805984,-15.523232,59.247242,0,5,2,0,0
0.38,-0.13019,0,0.148658,23.369667,426.189087,2.255715,-63.356491,4.296315,-55.48547,0.129127,0,0.157954,-31.975094,456.904419,-3.799794,-72.169846,-15.719973,58.998581,0,5,2,0,0
0.383333,-0.13019,0,0.148658,23.369667,426.189087,2.255715,-63.356491,4.296315,-55.48547,0.129127,0,0.157954,-31.975094,456.904419,-3.799794,-72.169846,-15.719973,58.998581,0,5,2,0,0
0.386667,-0.13019,0,0.148658,23.369667,426.189087,2.255715,-63.356491,4.296315,-55.48547,0.129127,0,0.157954,-31.975094,456.904419,-3.799794,-72.169846,-15.719973,58.998581,0,5,2,0,0
0.39,-0.129849,0,0.147315,23.591412,425.7005,2.590347,-62.712067,4.349338,-55.276703,0.12925,0,0.156282,-31.363134,456.502319,-3.762455,-71.343033,-15.513524,59.002922,0,5,2,0,0
0.393333,-0.129849,0,0.147315,23.591412,425.7005,2.590347,-62.712067,4.349338,-55.276703,0.12925,0,0.156282,-31.363134,456.502319,-3.762455,-71.343033,-15.513524,59.002922,0,5,2,0,0
0.396667,-0.129849,0,0.147315,23.591412,425.7005,2.590347,-62.712067,4.349338,-55.276703,0.12925,0,0.156282,-31.363134,456.502319,-3.762455,-71.343033,-15.513524,59.002922,0,5,2,0,0
0.4,-0.130167,0,0.147997,23.393381,425.840271,2.530363,-63.023186,4.405992,-55.430355,0.129145,0,0.157501,-31.903814,456.451172,-3.800583,-71.89151,-15.5513,58.948608,0,5,2,0,0
0.403333,-0.130167,0,0.147997,23.393381,425.840271,2.530363,-63.023186,4.405992,-55.430355,0.129145,0,0.157501,-31.903814,456.451172,-3.800583,-71.89151,-15.5513,58.948608,0,5,2,0,0
0.406667,-0.130167,0,0.147997,23.393381,425.840271,2.530363,-63.023186,4.405992,-55.430355,0.129145,0,0.157501,-31.903814,456.451172,-3.800583,-71.89151,-15.5513,58.948608,0,5,2,0,0
0.41,-0.130382,0,0.149487,23.280268,426.036346,2.476157,-63.686962,4.228456,-55.547356,0.128906,0,0.158798,-32.157211,456.015106,-3.916232,-72.414391,-15.693192,58.783226,0,5,2,0,0
0.413333,-0.130382,0,0.149487,23.280268,426.036346,2.476157,-63.686962,4.228456,-55.547356,0.128906,0,0.158798,-32.157211,456.015106,-3.916232,-72.414391,-15.693192,58.783226,0,5,2,0,0
0.416667,-0.130382,0,0.149487,23.280268,426.036346,2.476157,-63.686962,4.228456,-55.547356,0.128906,0,0.158798,-32.157211,456.015106,-3.916232,-72.414391,-15.693192,58.783226,0,5,2,0,0
0.42,-0.130048,0,0.148193,23.456152,425.380981,2.641648,-63.038616,4.305923,-55.31995,0.128784,0,0.157446,-31.58914,455.541077,-3.824256,-71.723045,-15.570058,58.666328,0,5,2,0,0
0.423333,-0.130048,0,0.148193,23.456152,425.380981,2.641648,-63.038616,4.305923,-55.31995,0.128784,0,0.157446,-31.58914,455.541077,-3.824256,-71.723045,-15.570058,58.666328,0,5,2,0,0
0.426667,-0.130048,0,0.148193,23.456152,425.380981,2.641648,-63.038616,4.305923,-55.31995,0.128784,0,0.157446,-31.58914,455.541077,-3.824256,-71.723045,-15.570058,58.666328,0,5,2,0,0
0.43,-0.129971,0,0.146666,23.735165,425.290375,2.832401,-62.375717,4.604696,-55.275238,0.128785,0,0.15617,-31.253647,455.723572,-3.848673,-71.17041,-15.502358,58.69038,0,5,2,0,0
